HCPCS,MOD,DESCRIPTION,STATUS CODE,PAYMENT,RVU,PE RVU,INDICATOR,PE RVU,INDICATOR,RVU,TOTAL,TOTAL,IND,DAYS,OP,OP,OP,PROC,SURG,SURG,SURG,SURG,BASE,FACTOR,PROCEDURES,FLAG,INDICATOR,AMOUNT,AMOUNT,AMOUNT
75893,26,Venous sampling by catheter,A,,0.54,0.16,,0.16,,0.04,0.74,0.74,1,XXX,0.00,0.00,0.00,6,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75894,,X-rays transcath therapy,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75894,TC,X-rays transcath therapy,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75894,26,X-rays transcath therapy,A,,1.31,0.52,,0.52,,0.24,2.07,2.07,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75898,,Follow-up angiography,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,85.13,85.13,0.32
75898,TC,Follow-up angiography,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,84.47,84.47,0.01
75898,26,Follow-up angiography,A,,1.65,0.66,,0.66,,0.31,2.62,2.62,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75901,,Remove cva device obstruct,A,,0.49,6.63,,6.63,NA,0.06,7.18,7.18,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75901,TC,Remove cva device obstruct,A,,0.00,6.48,,6.48,NA,0.02,6.50,6.50,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75901,26,Remove cva device obstruct,A,,0.49,0.15,,0.15,,0.04,0.68,0.68,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75902,,Remove cva lumen obstruct,A,,0.39,2.37,,2.37,NA,0.05,2.81,2.81,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75902,TC,Remove cva lumen obstruct,A,,0.00,2.25,,2.25,NA,0.01,2.26,2.26,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75902,26,Remove cva lumen obstruct,A,,0.39,0.12,,0.12,,0.04,0.55,0.55,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75956,,Xray endovasc thor ao repr,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75956,TC,Xray endovasc thor ao repr,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75956,26,Xray endovasc thor ao repr,A,,7.00,1.52,,1.52,,1.32,9.84,9.84,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75957,,Xray endovasc thor ao repr,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75957,TC,Xray endovasc thor ao repr,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75957,26,Xray endovasc thor ao repr,A,,6.00,1.29,,1.29,,1.12,8.41,8.41,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75958,,Xray place prox ext thor ao,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75958,TC,Xray place prox ext thor ao,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75958,26,Xray place prox ext thor ao,A,,4.00,0.83,,0.83,,0.76,5.59,5.59,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75959,,Xray place dist ext thor ao,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75959,TC,Xray place dist ext thor ao,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75959,26,Xray place dist ext thor ao,A,,3.50,0.77,,0.77,,0.65,4.92,4.92,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75970,,Vascular biopsy,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75970,TC,Vascular biopsy,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75970,26,Vascular biopsy,A,,0.83,0.23,,0.23,,0.05,1.11,1.11,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75984,,Xray control catheter change,A,,0.83,2.03,,2.03,NA,0.05,2.91,2.91,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75984,TC,Xray control catheter change,A,,0.00,1.79,,1.79,NA,0.01,1.80,1.80,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75984,26,Xray control catheter change,A,,0.83,0.24,,0.24,,0.04,1.11,1.11,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75989,,Abscess drainage under x-ray,A,,1.19,2.14,,2.14,NA,0.09,3.42,3.42,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
75989,TC,Abscess drainage under x-ray,A,,0.00,1.77,,1.77,NA,0.01,1.78,1.78,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
75989,26,Abscess drainage under x-ray,A,,1.19,0.37,,0.37,,0.08,1.64,1.64,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76000,,Fluoroscopy <1 hr phys/qhp,A,,0.30,0.93,,0.93,NA,0.05,1.28,1.28,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,6.82,6.82,0.12
76000,TC,Fluoroscopy <1 hr phys/qhp,A,,0.00,0.82,,0.82,NA,0.01,0.83,0.83,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,6.71,6.71,0.08
76000,26,Fluoroscopy <1 hr phys/qhp,A,,0.30,0.11,,0.11,,0.04,0.45,0.45,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76010,,X-ray nose to rectum,A,,0.18,0.69,,0.69,NA,0.02,0.89,0.89,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,2.42,2.42,0.05
76010,TC,X-ray nose to rectum,A,,0.00,0.62,,0.62,NA,0.01,0.63,0.63,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,2.35,2.35,0.04
76010,26,X-ray nose to rectum,A,,0.18,0.07,,0.07,,0.01,0.26,0.26,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76080,,X-ray exam of fistula,A,,0.54,1.22,,1.22,NA,0.05,1.81,1.81,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,14.29,14.29,0.17
76080,TC,X-ray exam of fistula,A,,0.00,1.06,,1.06,NA,0.01,1.07,1.07,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,14.13,14.13,0.13
76080,26,X-ray exam of fistula,A,,0.54,0.16,,0.16,,0.04,0.74,0.74,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76098,,X-ray exam surgical specimen,A,,0.31,0.87,,0.87,NA,0.03,1.21,1.21,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,14.19,14.19,0.21
76098,TC,X-ray exam surgical specimen,A,,0.00,0.75,,0.75,NA,0.01,0.76,0.76,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,14.07,14.07,0.19
76098,26,X-ray exam surgical specimen,A,,0.31,0.12,,0.12,,0.02,0.45,0.45,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76100,,X-ray exam of body section,A,,0.58,2.06,,2.06,NA,0.05,2.69,2.69,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,3.41,3.41,0.06
76100,TC,X-ray exam of body section,A,,0.00,1.85,,1.85,NA,0.01,1.86,1.86,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,3.20,3.20,0.02
76100,26,X-ray exam of body section,A,,0.58,0.21,,0.21,,0.04,0.83,0.83,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76120,,Cine/video x-rays,A,,0.38,3.05,,3.05,NA,0.05,3.48,3.48,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,3.35,3.35,0.05
76120,TC,Cine/video x-rays,A,,0.00,2.90,,2.90,NA,0.01,2.91,2.91,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,02,0,99,3.20,3.20,0.01
76120,26,Cine/video x-rays,A,,0.38,0.15,,0.15,,0.04,0.57,0.57,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76125,,Cine/video x-rays add-on,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,ZZZ,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76125,TC,Cine/video x-rays add-on,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,ZZZ,0.00,0.00,0.00,0,0,0,0,0,,34.6062,02,0,99,0.00,0.00,0.00
76125,26,Cine/video x-rays add-on,A,,0.27,0.10,,0.10,,0.01,0.38,0.38,1,ZZZ,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76140,,X-ray consultation,I,,0.00,0.00,,0.00,,0.00,0.00,0.00,9,XXX,0.00,0.00,0.00,9,9,9,9,9,,34.6062,09,0,99,0.00,0.00,0.00
76145,,Med physic dos eval rad exps,A,,0.00,23.50,,23.50,NA,0.57,24.07,24.07,0,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76376,,3d render w/intrp postproces,A,,0.20,0.46,,0.46,NA,0.02,0.68,0.68,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76376,TC,3d render w/intrp postproces,A,,0.00,0.39,,0.39,NA,0.01,0.40,0.40,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,0.00,0.00,0.00
76376,26,3d render w/intrp postproces,A,,0.20,0.07,,0.07,,0.01,0.28,0.28,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76377,,3d render w/intrp postproces,A,,0.79,1.30,,1.30,NA,0.05,2.14,2.14,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76377,TC,3d render w/intrp postproces,A,,0.00,1.01,,1.01,NA,0.01,1.02,1.02,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
76377,26,3d render w/intrp postproces,A,,0.79,0.29,,0.29,,0.04,1.12,1.12,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76380,,Cat scan follow-up study,A,,0.98,3.06,,3.06,NA,0.06,4.10,4.10,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,2.70,2.70,0.06
76380,TC,Cat scan follow-up study,A,,0.00,2.74,,2.74,NA,0.01,2.75,2.75,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,2.38,2.38,0.01
76380,26,Cat scan follow-up study,A,,0.98,0.32,,0.32,,0.05,1.35,1.35,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76390,,Mr spectroscopy,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76390,TC,Mr spectroscopy,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,0.00,0.00,0.00
76390,26,Mr spectroscopy,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76391,,Mr elastography,A,,1.10,5.20,,5.20,NA,0.07,6.37,6.37,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,7.16,7.16,0.08
76391,TC,Mr elastography,A,,0.00,4.80,,4.80,NA,0.02,4.82,4.82,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,02,0,88,6.76,6.76,0.03
76391,26,Mr elastography,A,,1.10,0.40,,0.40,,0.05,1.55,1.55,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,0.00,0.00,0.00
76496,,Fluoroscopic procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,0.00,0.00,0.00
76496,TC,Fluoroscopic procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,03,0,99,2.38,2.38,0.01
76496,26,Fluoroscopic procedure,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76497,,Ct procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,02,0,99,0.00,0.00,0.00
76497,TC,Ct procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,02,0,99,2.38,2.38,0.01
76497,26,Ct procedure,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76498,,Mri procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,02,0,99,0.00,0.00,0.00
76498,TC,Mri procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,02,0,99,2.38,2.38,0.01
76498,26,Mri procedure,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76499,,Radiographic procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76499,TC,Radiographic procedure,C,,0.00,0.00,,0.00,NA,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76499,26,Radiographic procedure,C,,0.00,0.00,,0.00,,0.00,0.00,0.00,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76506,,Echo exam of head,A,,0.63,2.78,,2.78,NA,0.06,3.47,3.47,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,3.43,3.43,0.06
76506,TC,Echo exam of head,A,,0.00,2.55,,2.55,NA,0.01,2.56,2.56,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,3.20,3.20,0.01
76506,26,Echo exam of head,A,,0.63,0.23,,0.23,,0.05,0.91,0.91,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76510,,Oph us dx b-scan&quan a-scan,A,,0.70,1.33,,1.33,NA,0.02,2.05,2.05,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,3.72,3.72,0.05
76510,TC,Oph us dx b-scan&quan a-scan,A,,0.00,0.90,,0.90,NA,0.01,0.91,0.91,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,02,0,99,3.29,3.29,0.04
76510,26,Oph us dx b-scan&quan a-scan,A,,0.70,0.43,,0.43,,0.01,1.14,1.14,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76511,,Oph us dx quan a-scan only,A,,0.64,1.01,,1.01,NA,0.02,1.67,1.67,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,3.54,3.54,0.06
76511,TC,Oph us dx quan a-scan only,A,,0.00,0.63,,0.63,NA,0.01,0.64,0.64,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,02,0,99,3.16,3.16,0.05
76511,26,Oph us dx quan a-scan only,A,,0.64,0.38,,0.38,,0.01,1.03,1.03,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76512,,Oph us dx b-scan,A,,0.56,0.83,,0.83,NA,0.02,1.41,1.41,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,3.47,3.47,0.07
76512,TC,Oph us dx b-scan,A,,0.00,0.51,,0.51,NA,0.01,0.52,0.52,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,02,0,99,3.15,3.15,0.06
76512,26,Oph us dx b-scan,A,,0.56,0.32,,0.32,,0.01,0.89,0.89,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76513,,Oph us dx ant sgm us uni/bi,A,,0.60,1.62,,1.62,NA,0.02,2.24,2.24,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,3.52,3.52,0.03
76513,TC,Oph us dx ant sgm us uni/bi,A,,0.00,1.29,,1.29,NA,0.01,1.30,1.30,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,02,0,99,3.19,3.19,0.02
76513,26,Oph us dx ant sgm us uni/bi,A,,0.60,0.33,,0.33,,0.01,0.94,0.94,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76514,,Echo exam of eye thickness,A,,0.14,0.18,,0.18,NA,0.02,0.34,0.34,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,09,0,99,0.74,0.74,0.08
76514,TC,Echo exam of eye thickness,A,,0.00,0.10,,0.10,NA,0.01,0.11,0.11,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,01,0,99,0.66,0.66,0.07
76514,26,Echo exam of eye thickness,A,,0.14,0.08,,0.08,,0.01,0.23,0.23,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76516,,Echo exam of eye,A,,0.40,0.95,,0.95,NA,0.02,1.37,1.37,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,09,0,99,3.41,3.41,0.05
76516,TC,Echo exam of eye,A,,0.00,0.71,,0.71,NA,0.01,0.72,0.72,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,01,0,99,3.17,3.17,0.04
76516,26,Echo exam of eye,A,,0.40,0.24,,0.24,,0.01,0.65,0.65,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76519,,Echo exam of eye,A,,0.54,1.42,,1.42,NA,0.02,1.98,1.98,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,09,0,99,3.51,3.51,0.04
76519,TC,Echo exam of eye,A,,0.00,1.09,,1.09,NA,0.01,1.10,1.10,1,XXX,0.00,0.00,0.00,7,2,0,0,0,,34.6062,01,0,99,3.18,3.18,0.03
76519,26,Echo exam of eye,A,,0.54,0.33,,0.33,,0.01,0.88,0.88,1,XXX,0.00,0.00,0.00,7,3,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76529,,Echo exam of eye,A,,0.57,1.95,,1.95,NA,0.02,2.54,2.54,1,XXX,0.00,0.00,0.00,0,3,0,0,0,,34.6062,09,0,99,2.72,2.72,0.02
76529,TC,Echo exam of eye,A,,0.00,1.60,,1.60,NA,0.01,1.61,1.61,1,XXX,0.00,0.00,0.00,0,3,0,0,0,,34.6062,01,0,99,2.37,2.37,0.01
76529,26,Echo exam of eye,A,,0.57,0.35,,0.35,,0.01,0.93,0.93,1,XXX,0.00,0.00,0.00,0,3,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76536,,Us exam of head and neck,A,,0.56,2.76,,2.76,NA,0.05,3.37,3.37,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,3.41,3.41,0.05
76536,TC,Us exam of head and neck,A,,0.00,2.55,,2.55,NA,0.01,2.56,2.56,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,01,0,99,3.20,3.20,0.01
76536,26,Us exam of head and neck,A,,0.56,0.21,,0.21,,0.04,0.81,0.81,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76604,,Us exam chest,A,,0.59,1.10,,1.10,NA,0.05,1.74,1.74,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,3.37,3.37,0.08
76604,TC,Us exam chest,A,,0.00,0.91,,0.91,NA,0.01,0.92,0.92,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,01,0,88,3.18,3.18,0.04
76604,26,Us exam chest,A,,0.59,0.19,,0.19,,0.04,0.82,0.82,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,0.00,0.00,0.00
76641,,Ultrasound breast complete,A,,0.73,2.32,,2.32,NA,0.05,3.10,3.10,1,XXX,0.00,0.00,0.00,0,1,0,0,0,,34.6062,09,0,99,3.46,3.46,0.06
76641,TC,Ultrasound breast complete,A,,0.00,2.06,,2.06,NA,0.01,2.07,2.07,1,XXX,0.00,0.00,0.00,0,1,0,0,0,,34.6062,01,0,99,3.20,3.20,0.02
76641,26,Ultrasound breast complete,A,,0.73,0.26,,0.26,,0.04,1.03,1.03,1,XXX,0.00,0.00,0.00,0,1,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76642,,Ultrasound breast limited,A,,0.68,1.81,,1.81,NA,0.05,2.54,2.54,1,XXX,0.00,0.00,0.00,0,1,0,0,0,,34.6062,09,0,99,2.61,2.61,0.06
76642,TC,Ultrasound breast limited,A,,0.00,1.57,,1.57,NA,0.01,1.58,1.58,1,XXX,0.00,0.00,0.00,0,1,0,0,0,,34.6062,01,0,99,2.37,2.37,0.02
76642,26,Ultrasound breast limited,A,,0.68,0.24,,0.24,,0.04,0.96,0.96,1,XXX,0.00,0.00,0.00,0,1,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76700,,Us exam abdom complete,A,,0.81,2.67,,2.67,NA,0.05,3.53,3.53,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,3.49,3.49,0.05
76700,TC,Us exam abdom complete,A,,0.00,2.38,,2.38,NA,0.01,2.39,2.39,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,01,0,88,3.20,3.20,0.01
76700,26,Us exam abdom complete,A,,0.81,0.29,,0.29,,0.04,1.14,1.14,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,0.00,0.00,0.00
76705,,Echo exam of abdomen,A,,0.59,2.00,,2.00,NA,0.05,2.64,2.64,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,3.41,3.41,0.06
76705,TC,Echo exam of abdomen,A,,0.00,1.79,,1.79,NA,0.01,1.80,1.80,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,01,0,88,3.20,3.20,0.02
76705,26,Echo exam of abdomen,A,,0.59,0.21,,0.21,,0.04,0.84,0.84,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,0.00,0.00,0.00
76706,,Us abdl aorta screen aaa,A,,0.55,2.61,,2.61,NA,0.05,3.21,3.21,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76706,TC,Us abdl aorta screen aaa,A,,0.00,2.42,,2.42,NA,0.01,2.43,2.43,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76706,26,Us abdl aorta screen aaa,A,,0.55,0.19,,0.19,,0.04,0.78,0.78,1,XXX,0.00,0.00,0.00,0,0,0,0,0,,34.6062,09,0,99,0.00,0.00,0.00
76770,,Us exam abdo back wall comp,A,,0.74,2.48,,2.48,NA,0.05,3.27,3.27,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,3.46,3.46,0.05
76770,TC,Us exam abdo back wall comp,A,,0.00,2.22,,2.22,NA,0.01,2.23,2.23,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,01,0,88,3.20,3.20,0.01
76770,26,Us exam abdo back wall comp,A,,0.74,0.26,,0.26,,0.04,1.04,1.04,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,0.00,0.00,0.00
76775,,Us exam abdo back wall lim,A,,0.58,1.10,,1.10,NA,0.05,1.73,1.73,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,3.38,3.38,0.08
76775,TC,Us exam abdo back wall lim,A,,0.00,0.90,,0.90,NA,0.01,0.91,0.91,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,01,0,88,3.18,3.18,0.04
76775,26,Us exam abdo back wall lim,A,,0.58,0.20,,0.20,,0.04,0.82,0.82,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,0.00,0.00,0.00
76776,,Us exam k transpl w/doppler,A,,0.76,3.67,,3.67,NA,0.06,4.49,4.49,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,09,0,88,0.00,0.00,0.00
76776,TC,Us exam k transpl w/doppler,A,,0.00,3.40,,3.40,NA,0.02,3.42,3.42,1,XXX,0.00,0.00,0.00,4,0,0,0,0,,34.6062,01,0,88,0.00,0.00,0.00
